final_text,sentimentLabel
kocagggg idah update lagbug dahal internet lancarrr nih orang orang malas ber literasi kocagg banget bulan update kagak baca buku nih minimal kalo majuin sdm tolong dah ya fasilitas mendukug pada kocaggg menit muter muter enggak karuan woilah tolong ya bug lag parah dahal internet nya lancarr,negative
loadingnya,neutral
buka muncul blank space log ulang tolong baik,positive
loading internet bagus aplikasi loading,negative
bugs errors crazy please fix asap,negative
,neutral
loading take ages,neutral
please aplikasi baik banget erorrr bikin mood baca hilang kalo nyaman pakai ganti rating,positive
update tampil ubah jelek uxnya aplikasi history pinjam tidak data tidak akses aplikasi kecewa aplikasi force stop malam terang connection dls found wifi lancar,negative
parah loading banget internet lancar history buku pinjam enggak dll enggak nyaman banget,positive
loading cari lamaa sinyal bagus,negative
apk versi baru jelek masuk apk log login loading blank space keburu cspe tunggu nya blank space nya tolong baik,negative
update bagus banget loadingnya enggak unduh buku unduh buku,negative
enggak buka kali reinstall butuh banget buku buka website ipusnas pc,negative
ayo aplikasi berat simple,positive
jelek,negative
sir pls whats going update tried reading borrowed book nothing like page buffering well tried waiting end book doesnt pop ui design looks lit tho,positive
suka tampil lot ya,negative
firstid like sayang thank providing us sok many good books free pinjam minggu tuh budek banget ya suruh benerin appnya error mulu minggu loading buka pc mulu sih fix app nyiptain app pakai pajak bayar dengar user,positive
tolong aplikasi baik install login loading,negative
cant access app worst version ever,neutral
aduh lot ya buka aplikasi bug nya berat mohon optimal ya,negative
habis update jelek enggak kapai loading doang kiamat,negative
jelek banget appnya buka hadap loading henti appnya muat laman utama tolong lengkap buku,negative
loading mulu baca buku,positive
jelek banget sih cari buku cari enggak habis download suruh unduh hilang nya antri stok enggak semenjak baharu deh,negative
parah parah,negative
kinda frustrating sih app keep logging,neutral
cant open,negative
loading banget history buku hilang tolong baik,positive
aplikasi upgrade jelek akun suka tibatiba logout loading mulu aplikasi cari buku enggak tolong baik aplikasi baca bagus sayang error mulu,negative
beranda loading mulu,negative
jelek banget lot,negative
update buruk mending balikin versi deh enggak butuh tampil kini pakai baca enggak lelet,negative
halo knapa lot ya baik banget nyusun skripsi huhu,positive
jelek loading log mulu,negative
enggak login heran cerdas anak bangsa bangsa baca susah banget aplikasi rusak,negative
lot banget,negative
app unusable due long load unstable barely use old version sok much better tahan,neutral
loading nya banget,positive
lola banget buka sih,positive
tampil buruk enggak buka minat baca pengin ipusnas fungsi mesti,negative
baca ipusnas asli sabar banget jujur sabar,positive
slow turtle faster tahan app,neutral
terang baca fitur tema gelap baca mata tidak perih,negative
muas cuman cari cari novel scorch trials enggak nemu nemu kasih saran kasih preview halaman buku biar seengganya tau pinjem bintang deh layan customer service nya review notabene appnya jelek upgrade downgrade gakaruan jelek banget minimal pakai dikit search buku enggak aneh,negative
min tolong baik aplikasi updated version aco loading enggak selesaiselesai rekomendasi buku enggak fungsi fitur pencarin nampilin buku banget,neutral
bagus pakai pinjam buku digital baca nyaman update loading coba uninstall install ulang loading halaman mohon baik,positive
nganu alias bugsss,neutral
tidak masuk,negative
parah habis diupdate buffering ui nya jelek ribet tolong baik kembali versi versi bapuk,negative
aplikasi nya enggak akses loading,negative
tolong banget benerin sistem minimal kalo tampil update sistem update kak,negative
app unopenable,neutral
semenjak update aplikasi jelek banget log notif antri buku enggak bunyi tolong baik copy buku banyak jarang bagi buku sedia ratarata antri,negative
error mulu baca logout login buka aplikasi,negative
aplikasi lot banget buka koleksi pinjam buku hilang teman ikut hilang kembali versi jelek banget versi baru,negative
worse uinya enggak warga indonesia benerbener gemar baca,positive
isnt working,neutral
tidak kompatibeldengan onxy boox,negative
aplikasi otomatis log simpan hp baikbaik jaring tidak kesal kali baca buku log ulang ya ampun buku tidak download,negative
servernya tolong diperbaikin terimakasih,positive
loadingnya banget,positive
indonesia tingkat literasinya rendah tambah ipusnas errornya dianggurin desember akses ipusnas oke akses baca abai negara enggak niat provide fasilitas,positive
app jelek error,negative
habis update jelekkkkkkkkk banget buku unduh,positive
aplikasi nya enggak buka loading homenya,negative
pustaka nasional kualitas buruk dunia tingkatin aplikasi,negative
terima kasih harap akses ilmu sumber baca keren sih terima kasih menteri,positive
eh jelek banget anjir habis update history nya hilang queues hilang cok alah cari pasuk ulang queue,negative
app getting worse reading history lost followers followings lost profile back basic app also slower badly,negative
f buka aplikasi beranda loading lamaaa banget oh god ive never seem worse app tahan,negative
tolong baik tidak buka download baca enggak,neutral
enggak akses layar blank enggak cari buku nunjukkin unknown error,negative
lag banget tidak login apk,negative
baharu tidak bjsa,negative
aplikasi kg jelass,negative
baik bugg,positive
ya error loading menu enggak muncul antri selesai enggak muncul notif tinggal buku baca please diupgrade,negative
update aplikasi tidak jalan tidak tampil beranda notifikasi tidak muncul log,negative
diupdatee lot banget buka beranda muter,negative
cant open apps,negative
bagus versi bagus enggak web pakai web lot enggak pencet samsek baca badmood duluan kocak,negative
baharu aplikasi tidak tarik pilih buku variatif terbit buku muncul ulang beberapa terbit bagus versi,negative
lot banget sumpah malas buka ipusnas,negative
susahh buka onyx boox poke,neutral
aplikasi bagus kelola pinjam baca buku online kendala masuk aplikasi loading logout sayang,negative
aplikasi buruk,negative
suka app versi update ya ampun jelek login susah loading super enggak buka kecewa,negative
sok much bug cant log app,neutral
lot banget buffering buka aplikasi,negative
suka banget buku diomongin sosmed laut cerita masuk ipusnas akses mudah perata literasi masyarakat indonesia moga ipusnas depan suguh buku nasional internasional viral daya baca anak muda indonesia tingkat rata pelosok,neutral
update versi ialng ulas list following appnya lambat enggak minjam buku please fix cerita pus negara pakai uang pajak rakyat model kayak,negative
loadingnya enggak notif sedia buku maauk antre,positive
idk developer didnt anything response rating section eventho app take long time load hope upgrade best version bcs need pakai reading habit sok please fix problems,negative
diupdate enggak buka kocak,negative
kocak menu rak pinjam hilang baca buku,negative
kali error nya koneksi enggak kali loading enggak tekan apaapa buku pinjam,negative
ipusnas update aplikasi beranta history pinjam enggak buku pinjam hilang enggak balikin buku aplikasi lot developer lulus sih bikin app enggak bayar murah nih,negative
semenjak update versi baru jelek logout kadang masuk input search bar enggak sih,negative
apps still blank page,positive
lot banget,negative
enggak buka samsekkk ganti jaring hasil niii,positive
automatic logout blank space log,neutral
app helps reading activities app updated gets downgraded,neutral
loading beranda min tolong baik aplikasi versi cepat,negative
aplikasi bagus,negative
error mulu sih developer niat enggak sih,negative
aplikasi kammpret susah,negative
payah banget aplikasi baca buku unduh bingung ipusnas ya tidak benah kalo enggak logout tibatiba enggak akses sangaaaaaaat lambattt banyak rating jelek evaluasi,negative
aplikasi baca ayo biar bugging error masyarakat tidak malas baca buku legal,negative
aplikasi ipusnas jalan kali kendala proses login pinjam buku izin kasih saran min ipusnas kembang fitur chat aplikasi alternatif tingkat kuantitas literasi komunitas cinta buku wadah komunikasi bagi intens terima kasih mohon timbang min,negative
uiux update good server sok bad event better tahan update january want give app zero star,negative
zolim banget perintah rakyat indonesia minat baca gembel perintah indonesia,positive
lot parah,negative
pakai simple easy use,positive
aplikasi lot sukabanget pinjam buku gratis tolong petbaiki,negative
jelekkk banget ngelag parah buka loadingnya lambat koneksi bagus kencang pilih laman utama suka ilangan,negative
semenjak diupdate bug nya logout baca buku unduh pas unduh gagal baca online enggak baca coba online enggak offline enggak,positive
deh enggak,neutral
jelek banget aplikasi suka logout buku enggak kembali selesai baca klik opsi kembali suka tibatiba loading scroll antri mentok koleksi buku pas pencet buku b,negative
seballll,neutral
constant automatic logout weird app bank app categorization unhelpful especially childrens books throw kinds books one umbrella instead creating subcategories eg fiction religion category seems dominate nonfiction picturebooks clear distinction middle grade novels falls children teen fiction labels queue system chronological priority notification bad full bugs,negative
sih error buku dalam oke login susah,negative
updated version work tablet onyx boox,neutral
buku bagusbagus awalawal update error alhamdulillah deh oke,positive
enggak diinstal onyx boox poke versi bisasetelah diupdate enggak,neutral
okay mending,positive
loading mulu,positive
buruk baru akun baca tidak masuk akun telah kesini buruk ya baca tibatiba sistem eror sayang enggak asih bintang minus,negative
update aplikasi enggak pakai ereader meebook kesal,negative
baik filenya min update error format filenya,negative
kecewa diupgrade appsnya jelek mutual hilang list antri hilang history hilang fitur enggak muncul kayak quotes berita bla bla bla mending benerin tambah anehaneh appsnya lot banget lot versi,negative
ya buku pinjam update tau hilang riwayat pinjam kurang tau kali keluar aplikasi token ipusnas habis maksud coba tolong deh bikin aplikasi orang ken baca susah tau riwayat baca que update november hilang enggak tau pliss kembali data akun,negative
diupdate lot susah akses ya buku fitur video dll tidak orang butuh baca buku ipusnas aplikasi lot mohon baik ya,negative
tidak pasang onyx boox go capek baca ponsel,positive
aplikasi tidak buka search bar tidak klik queue hilang ya edit dec terima kasih ipusnas,negative
update versi bikin buku hilang bagus,negative
mulu,positive
bug error,negative
buku tidak unduh,negative
kesini bobrok bjir buku enggak didownload stok sedia bekum rekomendasi buku enggak relevan enggak notif buku antre sedia kayak versi bikin susah tracking buku inceran buku buku antreanhistory hilang updated uang anggar gaji developer korupsi mulu,negative
stop soksokan update,neutral
enggak login akun pakai berkalikali coba enggak login coba lapor twitter enggak direspon des aplikasi enggak baca data gamuat profil buku rak hilang enggak baca habis update jelek banget aneh,negative
kembali ipusnas min tolong buka login ulang please,negative
koleksi buku cocok usia alam baca nyaman tidak playbook ganti halaman geser kanan kiri aplikasi baca buku pdf enggak enak baca novel tidak kompatibel ereader meebook jenis ereader standar e reader gb ram aplikasi gb tolong instal ereader,negative
terima kasih aplikasi buka ipusnas minggu tidak guna loadingnya tampil utamaberanda tidak kunjung muncul tampil loading tombol cari tidak tekan mohon bantu baik terima kasih,negative
